"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"3163",0.6,0.256410256410256,0.64,0.77,0.083,111.383426380268,0.078,0.035,0.098,0,0.41,0.32,0.5,0.545,0.5,0.09,6.29,11.2,31.8,6.29,11.2,31.8,0.06,0.03,0,650,572.81,753.93,2082.35,0.95,0.8,0.02,4533211.35902391,255.069384234334,17772.4636480057
"3164",0.7,0.254901960784314,0.42,0.28,0.137,72.7270613402058,0.051,0.019,0.009,0,0.22,0.15,0.46,0.7376,0.68,0.18,6.79,21.7,39.8,6.79,21.7,39.8,0,0.03,0,1900,622.81,903.93,1132.35,0.95,0.75,0.013,12384025.2068294,95.3155927866446,129926.540293884
"3165",0.7,0.211538461538462,0.51,0.76,0.086,84.2291906890689,0.052,0.029,0.081,0,0.42,0.21,0.43,0.5824,0.42,0.28,6.29,14.2,25.3,6.29,14.2,25.3,0.03,0.03,0,1250,522.81,1103.93,2032.35,0.95,0.75,0.011,9121517.94287207,238.363987175733,38267.181426812
"3166",0.2,0.216216216216216,0.02,0.33,0.112,137.727002506326,0.074,0.021,0.006,0,0.1,0.33,0.26,0.926,0.9,0.26,6.79,11.2,30.8,6.79,11.2,30.8,0.03,0.03,0,1700,622.81,1103.93,1582.35,0.85,0.65,0.016,11721111.2777379,294.206011630793,39839.8088902652
"3167",0.2,0.258620689655172,0.26,0.56,0.175,89.1955231766696,0.058,0.001,0.003,0,0.13,0.33,0.14,0.8482,0.77,0.34,6.79,13.2,22.8,6.79,13.2,22.8,0.06,0.03,0,950,522.81,1003.93,1482.35,0.85,0.8,0.015,5663224.75733332,235.234059337158,24074.8502716449
"3168",0.4,0.154929577464789,0.54,0.73,0.109,63.9943550707435,0.071,0.019,0.1,0,0.47,0.41,0.29,0.3147,0.11,0.23,6.79,19.2,37.8,6.79,19.2,37.8,0.03,0,0,1850,472.81,903.93,1032.35,0.95,0.8,0.011,13823496.7462178,304.972776674123,45326.9858935274
"3169",0.2,0.24390243902439,0.04,0.24,0.108,76.5384129691808,0.041,0.044,0.013,0,0.46,0.31,0.28,0.6382,0.46,0.33,5.79,19.2,29.3,5.79,19.2,29.3,0.03,0.06,0,2150,622.81,703.93,1582.35,0.8,0.7,0.01,14078112.8507327,183.12845098984,76875.6180409877
"3170",0.9,0.158730158730159,0.56,0.41,0.143,39.5151801023394,0.063,0.043,0.098,0,0.38,0.48,0.33,0.8674,0.74,0.49,6.29,22.2,40.8,6.29,22.2,40.8,0.06,0,0,1600,522.81,653.93,1932.35,1,0.8,0.01,10951750.5068191,70.6770420806092,154954.850746701
"3171",0.4,0.195652173913043,0.18,0.62,0.198,69.7925133050103,0.046,0.029,0.075,0,0.23,0.35,0.42,0.847,0.7,0.49,6.29,15.2,19.8,6.29,15.2,19.8,0,0,0,2150,472.81,803.93,2082.35,0.75,0.85,0.009,13273619.4205382,144.244067073274,92021.9437087516
"3172",0.1,0.236842105263158,0.08,0.77,0.147,90.7126139987564,0.076,0.036,0.006,0,0.42,0.24,0.44,0.8758,0.77,0.46,6.29,9.2,28.8,6.29,9.2,28.8,0,0,0,1950,522.81,803.93,1232.35,0.75,0.8,0.018,13355972.0798989,405.873472309822,32906.7381612556
